 ----------------------header-------------------------- 2018-12-05 10:35:21,324 [10] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 15:04:29,606 [18] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:04:57,086 [8] INFO  log4netlogger - POST http://localhost:9991/Process/AddProcedure?pid=73
2018-12-05 15:04:57,115 [20] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/73
2018-12-05 15:04:57,140 [18] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:05:24,720 [19] INFO  log4netlogger - POST http://localhost:9991/Process/AddProcedure?pid=73
2018-12-05 15:05:24,780 [20] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/73
2018-12-05 15:05:24,805 [21] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:05:27,682 [8] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/66
2018-12-05 15:06:24,640 [18] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=66
2018-12-05 15:06:24,858 [21] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/66
2018-12-05 15:06:24,882 [8] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/66
2018-12-05 15:06:26,249 [20] INFO  log4netlogger - POST http://localhost:9991/Procedure/GenParam?sid=81
2018-12-05 15:07:10,167 [24] INFO  log4netlogger - POST http://localhost:9991/Procedure/EditParam?sid=81
2018-12-05 15:07:10,325 [20] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/66
2018-12-05 15:07:10,348 [5] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/66
2018-12-05 15:07:13,395 [8] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:07:15,146 [17] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/67
2018-12-05 15:07:57,647 [5] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=67
2018-12-05 15:07:57,688 [18] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/67
2018-12-05 15:07:57,713 [17] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/67
2018-12-05 15:07:58,786 [26] INFO  log4netlogger - POST http://localhost:9991/Procedure/GenParam?sid=82
2018-12-05 15:08:26,616 [20] INFO  log4netlogger - POST http://localhost:9991/Procedure/EditParam?sid=82
2018-12-05 15:08:26,657 [23] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/67
2018-12-05 15:08:26,680 [18] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/67
2018-12-05 15:08:28,362 [26] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:08:29,880 [23] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/68
2018-12-05 15:08:57,079 [23] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=68
2018-12-05 15:08:57,108 [26] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/68
2018-12-05 15:08:57,133 [18] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/68
2018-12-05 15:08:58,160 [21] INFO  log4netlogger - POST http://localhost:9991/Procedure/GenParam?sid=83
2018-12-05 15:09:25,630 [17] INFO  log4netlogger - POST http://localhost:9991/Procedure/EditParam?sid=83
2018-12-05 15:09:25,725 [26] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/68
2018-12-05 15:09:25,750 [23] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/68
2018-12-05 15:09:27,673 [21] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:09:29,104 [26] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/69
2018-12-05 15:09:48,774 [17] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=69
2018-12-05 15:09:48,822 [18] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/69
2018-12-05 15:09:48,850 [27] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/69
2018-12-05 15:09:49,800 [21] INFO  log4netlogger - POST http://localhost:9991/Procedure/GenParam?sid=84
2018-12-05 15:10:01,542 [21] INFO  log4netlogger - POST http://localhost:9991/Procedure/EditParam?sid=84
2018-12-05 15:10:01,572 [24] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Creating/69
2018-12-05 15:10:01,596 [18] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/69
2018-12-05 15:10:02,993 [23] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:10:10,087 [27] INFO  log4netlogger - POST http://localhost:9991/Approve/Submit?pid=73
2018-12-05 15:10:10,339 [21] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/73
2018-12-05 15:10:10,363 [24] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/73
2018-12-05 15:10:11,529 [26] INFO  log4netlogger - GET http://localhost:9991/Home/Logoff
2018-12-05 15:10:11,535 [18] INFO  log4netlogger - GET http://localhost:9991/
