 ----------------------header-------------------------- 2018-11-19 17:15:42,955 [9] INFO  log4netlogger - GET http://localhost:54938/
2018-11-19 17:16:07,805 [12] INFO  log4netlogger - POST http://localhost:54938/
2018-11-19 17:16:11,259 [10] INFO  log4netlogger - GET http://localhost:54938/Process
 ----------------------footer--------------------------  ----------------------header-------------------------- 2018-11-19 17:18:42,460 [8] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-19 17:18:48,259 [17] INFO  log4netlogger - GET http://localhost:54938/favicon.ico
2018-11-19 17:18:51,775 [11] INFO  log4netlogger - GET http://localhost:54938/Process/Create
2018-11-19 17:19:02,544 [8] INFO  log4netlogger - POST http://localhost:54938/Process/Create
2018-11-19 17:19:03,384 [19] INFO  log4netlogger - GET http://localhost:54938/Process/Creating/51
2018-11-19 17:19:05,695 [16] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-bg_flat_75_ffffff_40x100.png
2018-11-19 17:19:05,698 [12] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-icons_222222_256x240.png
2018-11-19 17:19:05,700 [20] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png
2018-11-19 17:19:05,849 [17] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png
2018-11-19 17:19:18,009 [10] INFO  log4netlogger - POST http://localhost:54938/Process/AddProcedure?pid=51
2018-11-19 17:19:18,150 [19] INFO  log4netlogger - GET http://localhost:54938/Home/Empty?http://localhost:54938/Process/Creating/51
2018-11-19 17:19:18,527 [12] INFO  log4netlogger - GET http://localhost:54938/Process/Creating/51
2018-11-19 17:19:33,818 [12] INFO  log4netlogger - POST http://localhost:54938/Process/AddProcedure?pid=51
2018-11-19 17:19:33,853 [16] INFO  log4netlogger - GET http://localhost:54938/Home/Empty?http://localhost:54938/Process/Creating/51
2018-11-19 17:19:33,882 [11] INFO  log4netlogger - GET http://localhost:54938/Process/Creating/51
2018-11-19 17:19:46,311 [8] INFO  log4netlogger - POST http://localhost:54938/Process/AddProcedure?pid=51
2018-11-19 17:19:46,333 [11] INFO  log4netlogger - GET http://localhost:54938/Home/Empty?http://localhost:54938/Process/Creating/51
2018-11-19 17:19:46,359 [10] INFO  log4netlogger - GET http://localhost:54938/Process/Creating/51
2018-11-19 17:20:03,434 [11] INFO  log4netlogger - POST http://localhost:54938/Process/AddProcedure?pid=51
2018-11-19 17:20:03,704 [12] INFO  log4netlogger - GET http://localhost:54938/Home/Empty?http://localhost:54938/Process/Creating/51
2018-11-19 17:20:03,727 [16] INFO  log4netlogger - GET http://localhost:54938/Process/Creating/51
